idx,label
v_PlayingDhol_g23_c06,PlayingDhol
v_Diving_g23_c01,Diving
v_JumpRope_g12_c03,JumpRope
v_JavelinThrow_g09_c01,JavelinThrow
v_TableTennisShot_g17_c01,TableTennisShot
v_PlayingGuitar_g14_c03,PlayingGuitar
v_YoYo_g08_c05,YoYo
v_SoccerPenalty_g19_c01,SoccerPenalty
v_Kayaking_g16_c06,Kayaking
v_BrushingTeeth_g21_c02,BrushingTeeth
v_HandStandPushups_g13_c06,HandStandPushups
v_LongJump_g16_c05,LongJump
v_FrontCrawl_g22_c06,FrontCrawl
v_BenchPress_g08_c05,BenchPress
v_JumpingJack_g11_c03,JumpingJack
v_Archery_g16_c04,Archery
v_Biking_g21_c05,Biking
v_PizzaTossing_g23_c01,PizzaTossing
v_CricketShot_g17_c05,CricketShot
v_Lunges_g12_c04,Lunges
v_SkateBoarding_g18_c04,SkateBoarding
v_PizzaTossing_g24_c05,PizzaTossing
v_PoleVault_g20_c06,PoleVault
v_ParallelBars_g21_c04,ParallelBars
v_FrisbeeCatch_g09_c01,FrisbeeCatch
v_Fencing_g12_c04,Fencing
v_TableTennisShot_g17_c02,TableTennisShot
v_SalsaSpin_g22_c03,SalsaSpin
v_YoYo_g21_c01,YoYo
v_Bowling_g20_c04,Bowling
v_Punch_g13_c04,Punch
v_FrontCrawl_g11_c05,FrontCrawl
v_FrisbeeCatch_g10_c05,FrisbeeCatch
v_BoxingSpeedBag_g25_c07,BoxingSpeedBag
v_Diving_g11_c05,Diving
v_Rowing_g12_c03,Rowing
v_Skiing_g08_c06,Skiing
v_JumpRope_g19_c04,JumpRope
v_Surfing_g08_c06,Surfing
v_PommelHorse_g18_c02,PommelHorse
v_SoccerPenalty_g24_c06,SoccerPenalty
v_Typing_g10_c01,Typing
v_PoleVault_g23_c07,PoleVault
v_Lunges_g12_c05,Lunges
v_IceDancing_g15_c04,IceDancing
v_IceDancing_g13_c04,IceDancing
v_ApplyLipstick_g11_c01,ApplyLipstick
v_LongJump_g16_c01,LongJump
v_RockClimbingIndoor_g23_c05,RockClimbingIndoor
v_HighJump_g22_c02,HighJump
v_WalkingWithDog_g10_c04,WalkingWithDog
v_Fencing_g13_c01,Fencing
v_BenchPress_g15_c01,BenchPress
v_PlayingGuitar_g15_c05,PlayingGuitar
v_CliffDiving_g25_c03,CliffDiving
v_PushUps_g09_c03,PushUps
v_CliffDiving_g18_c06,CliffDiving
v_Rowing_g23_c01,Rowing
v_Drumming_g08_c04,Drumming
v_StillRings_g08_c02,StillRings
v_TableTennisShot_g08_c04,TableTennisShot
v_HulaHoop_g13_c01,HulaHoop
v_Kayaking_g23_c01,Kayaking
v_Skiing_g24_c06,Skiing
v_Rowing_g19_c02,Rowing
v_Drumming_g10_c06,Drumming
v_SalsaSpin_g21_c05,SalsaSpin
v_Skiing_g12_c01,Skiing
v_Rowing_g09_c06,Rowing
v_JumpRope_g21_c06,JumpRope
v_HulaHoop_g25_c05,HulaHoop
v_SalsaSpin_g25_c04,SalsaSpin
v_Punch_g08_c02,Punch
v_CricketShot_g12_c01,CricketShot
v_BrushingTeeth_g15_c02,BrushingTeeth
v_PushUps_g18_c01,PushUps
v_HandStandPushups_g19_c01,HandStandPushups
v_Surfing_g16_c04,Surfing
v_PlayingViolin_g12_c02,PlayingViolin
v_BandMarching_g14_c04,BandMarching
v_Bowling_g10_c04,Bowling
v_PlayingSitar_g18_c05,PlayingSitar
v_Knitting_g12_c04,Knitting
v_CricketBowling_g13_c02,CricketBowling
v_RockClimbingIndoor_g11_c03,RockClimbingIndoor
v_Kayaking_g09_c05,Kayaking
v_MoppingFloor_g25_c04,MoppingFloor
v_PlayingDaf_g18_c03,PlayingDaf
v_ThrowDiscus_g22_c04,ThrowDiscus
v_TaiChi_g11_c01,TaiChi
v_SoccerJuggling_g21_c02,SoccerJuggling
v_Surfing_g23_c01,Surfing
v_BoxingSpeedBag_g09_c05,BoxingSpeedBag
v_HandStandPushups_g22_c04,HandStandPushups
v_Rafting_g09_c02,Rafting
v_HorseRace_g17_c01,HorseRace
v_PlayingFlute_g17_c01,PlayingFlute
v_BreastStroke_g16_c02,BreastStroke
v_Shotput_g25_c04,Shotput
v_Bowling_g12_c03,Bowling
v_BoxingSpeedBag_g11_c04,BoxingSpeedBag
v_ApplyLipstick_g13_c03,ApplyLipstick
v_BoxingSpeedBag_g08_c05,BoxingSpeedBag
v_CricketBowling_g08_c03,CricketBowling
v_Nunchucks_g18_c01,Nunchucks
v_JumpingJack_g09_c01,JumpingJack
v_Rowing_g17_c07,Rowing
v_Shotput_g19_c04,Shotput
v_BoxingPunchingBag_g12_c05,BoxingPunchingBag
v_Bowling_g18_c02,Bowling
v_HandStandPushups_g10_c03,HandStandPushups
v_BasketballDunk_g14_c02,BasketballDunk
v_Bowling_g10_c05,Bowling
v_Mixing_g13_c03,Mixing
v_SkyDiving_g10_c03,SkyDiving
v_Nunchucks_g18_c06,Nunchucks
v_BrushingTeeth_g17_c04,BrushingTeeth
v_RockClimbingIndoor_g09_c02,RockClimbingIndoor
v_BlowDryHair_g12_c01,BlowDryHair
v_FieldHockeyPenalty_g13_c04,FieldHockeyPenalty
v_LongJump_g12_c06,LongJump
v_FieldHockeyPenalty_g25_c01,FieldHockeyPenalty
v_HeadMassage_g10_c01,HeadMassage
v_PlayingCello_g22_c04,PlayingCello
v_ApplyLipstick_g18_c04,ApplyLipstick
v_BenchPress_g25_c06,BenchPress
v_ShavingBeard_g10_c03,ShavingBeard
v_FrontCrawl_g18_c05,FrontCrawl
v_Bowling_g21_c02,Bowling
v_HorseRiding_g24_c04,HorseRiding
v_WallPushups_g12_c03,WallPushups
v_PlayingPiano_g24_c03,PlayingPiano
v_TrampolineJumping_g25_c02,TrampolineJumping
v_WritingOnBoard_g11_c01,WritingOnBoard
v_BabyCrawling_g25_c06,BabyCrawling
v_TableTennisShot_g24_c03,TableTennisShot
v_Surfing_g18_c02,Surfing
v_Biking_g18_c02,Biking
v_PommelHorse_g22_c01,PommelHorse
v_PommelHorse_g09_c02,PommelHorse
v_TennisSwing_g22_c04,TennisSwing
v_Punch_g18_c03,Punch
v_HammerThrow_g14_c02,HammerThrow
v_HeadMassage_g14_c04,HeadMassage
v_HorseRiding_g08_c06,HorseRiding
v_ApplyLipstick_g10_c01,ApplyLipstick
v_Shotput_g22_c01,Shotput
v_Punch_g12_c02,Punch
v_SkyDiving_g18_c02,SkyDiving
v_Skiing_g15_c04,Skiing
v_Bowling_g22_c02,Bowling
v_HorseRiding_g10_c02,HorseRiding
v_Punch_g18_c06,Punch
v_Knitting_g10_c05,Knitting
v_PlayingPiano_g23_c01,PlayingPiano
v_Diving_g16_c05,Diving
v_WritingOnBoard_g22_c05,WritingOnBoard
v_Fencing_g22_c01,Fencing
v_Knitting_g15_c06,Knitting
v_BrushingTeeth_g23_c02,BrushingTeeth
v_BodyWeightSquats_g23_c03,BodyWeightSquats
v_Mixing_g10_c05,Mixing
v_BenchPress_g14_c05,BenchPress
v_PlayingGuitar_g08_c05,PlayingGuitar
v_BreastStroke_g17_c03,BreastStroke
v_HammerThrow_g13_c06,HammerThrow
v_Basketball_g08_c01,Basketball
v_SoccerPenalty_g13_c05,SoccerPenalty
v_Rafting_g16_c07,Rafting
v_HorseRiding_g18_c02,HorseRiding
v_TableTennisShot_g12_c04,TableTennisShot
v_Biking_g08_c04,Biking
v_BoxingPunchingBag_g10_c01,BoxingPunchingBag
v_UnevenBars_g14_c04,UnevenBars
v_LongJump_g13_c02,LongJump
v_WalkingWithDog_g20_c03,WalkingWithDog
v_Mixing_g11_c04,Mixing
v_Typing_g09_c07,Typing
v_ThrowDiscus_g20_c02,ThrowDiscus
v_SkateBoarding_g18_c06,SkateBoarding
v_Shotput_g15_c02,Shotput
v_PushUps_g12_c03,PushUps
v_PlayingViolin_g08_c04,PlayingViolin
v_JugglingBalls_g12_c04,JugglingBalls
v_PlayingCello_g25_c02,PlayingCello
v_MoppingFloor_g17_c06,MoppingFloor
v_ApplyEyeMakeup_g23_c05,ApplyEyeMakeup
v_GolfSwing_g11_c07,GolfSwing
v_PlayingFlute_g10_c06,PlayingFlute
v_FrontCrawl_g23_c06,FrontCrawl
v_Punch_g19_c06,Punch
v_ShavingBeard_g20_c06,ShavingBeard
v_HighJump_g23_c03,HighJump
v_TennisSwing_g25_c06,TennisSwing
v_Diving_g17_c01,Diving
v_SoccerPenalty_g11_c02,SoccerPenalty
v_SoccerJuggling_g16_c01,SoccerJuggling
v_Swing_g13_c04,Swing
v_WalkingWithDog_g25_c01,WalkingWithDog
v_FrontCrawl_g13_c04,FrontCrawl
v_SalsaSpin_g25_c02,SalsaSpin
v_WalkingWithDog_g20_c02,WalkingWithDog
v_HeadMassage_g18_c07,HeadMassage
v_TrampolineJumping_g10_c03,TrampolineJumping
v_PizzaTossing_g15_c03,PizzaTossing
v_RopeClimbing_g12_c04,RopeClimbing
v_SoccerJuggling_g20_c01,SoccerJuggling
v_PlayingFlute_g12_c04,PlayingFlute
v_BoxingSpeedBag_g25_c03,BoxingSpeedBag
v_HandStandPushups_g16_c03,HandStandPushups
v_Haircut_g08_c02,Haircut
v_CuttingInKitchen_g23_c01,CuttingInKitchen
v_Haircut_g10_c05,Haircut
v_SumoWrestling_g16_c01,SumoWrestling
v_BasketballDunk_g15_c02,BasketballDunk
v_Billiards_g13_c07,Billiards
v_PizzaTossing_g10_c02,PizzaTossing
v_Kayaking_g16_c02,Kayaking
v_Drumming_g16_c05,Drumming
v_ApplyLipstick_g11_c04,ApplyLipstick
v_Swing_g22_c04,Swing
v_CleanAndJerk_g21_c03,CleanAndJerk
v_PlayingCello_g15_c03,PlayingCello
v_BaseballPitch_g15_c04,BaseballPitch
v_YoYo_g19_c04,YoYo
v_SkyDiving_g10_c01,SkyDiving
v_WallPushups_g24_c03,WallPushups
v_BaseballPitch_g23_c03,BaseballPitch
v_Punch_g23_c05,Punch
v_PlayingGuitar_g14_c05,PlayingGuitar
v_Swing_g18_c02,Swing
v_BrushingTeeth_g24_c05,BrushingTeeth
v_ParallelBars_g08_c01,ParallelBars
v_Swing_g10_c01,Swing
v_PullUps_g17_c01,PullUps
v_Surfing_g10_c05,Surfing
v_JavelinThrow_g21_c04,JavelinThrow
v_BreastStroke_g25_c02,BreastStroke
v_CuttingInKitchen_g23_c04,CuttingInKitchen
v_HighJump_g20_c04,HighJump
v_Diving_g18_c01,Diving
v_VolleyballSpiking_g13_c04,VolleyballSpiking
v_Swing_g10_c04,Swing
v_PlayingDaf_g20_c04,PlayingDaf
v_TennisSwing_g17_c02,TennisSwing
v_Punch_g10_c06,Punch
v_SoccerJuggling_g25_c03,SoccerJuggling
v_BandMarching_g09_c06,BandMarching
v_PommelHorse_g08_c02,PommelHorse
v_Archery_g11_c04,Archery
v_YoYo_g16_c04,YoYo
v_FrisbeeCatch_g10_c04,FrisbeeCatch
v_MoppingFloor_g21_c02,MoppingFloor
v_MilitaryParade_g08_c04,MilitaryParade
v_PlayingCello_g12_c02,PlayingCello
v_HammerThrow_g12_c01,HammerThrow
v_HandStandPushups_g25_c01,HandStandPushups
v_SumoWrestling_g18_c02,SumoWrestling
v_Skiing_g09_c01,Skiing
v_BoxingPunchingBag_g25_c07,BoxingPunchingBag
v_BandMarching_g21_c03,BandMarching
v_ThrowDiscus_g09_c05,ThrowDiscus
v_Archery_g24_c01,Archery
v_Drumming_g19_c03,Drumming
v_TableTennisShot_g22_c01,TableTennisShot
v_BrushingTeeth_g09_c02,BrushingTeeth
v_Skijet_g10_c03,Skijet
v_SalsaSpin_g17_c01,SalsaSpin
v_BandMarching_g15_c06,BandMarching
v_HighJump_g24_c01,HighJump
v_Archery_g09_c04,Archery
v_PlayingGuitar_g19_c07,PlayingGuitar
v_Knitting_g16_c01,Knitting
v_Punch_g14_c02,Punch
v_VolleyballSpiking_g22_c04,VolleyballSpiking
v_ApplyEyeMakeup_g11_c03,ApplyEyeMakeup
v_Nunchucks_g12_c01,Nunchucks
v_Archery_g08_c02,Archery
v_PommelHorse_g20_c04,PommelHorse
v_PizzaTossing_g09_c02,PizzaTossing
v_TennisSwing_g17_c04,TennisSwing
v_BlowDryHair_g17_c02,BlowDryHair
v_Biking_g10_c05,Biking
v_ShavingBeard_g19_c03,ShavingBeard
v_Archery_g20_c07,Archery
v_PlayingDaf_g15_c04,PlayingDaf
v_SkateBoarding_g20_c03,SkateBoarding
v_SoccerJuggling_g08_c01,SoccerJuggling
v_ShavingBeard_g08_c05,ShavingBeard
v_SalsaSpin_g10_c02,SalsaSpin
v_HeadMassage_g22_c01,HeadMassage
v_SoccerJuggling_g24_c04,SoccerJuggling
v_Surfing_g08_c03,Surfing
v_BodyWeightSquats_g08_c01,BodyWeightSquats
v_Skijet_g24_c03,Skijet
v_VolleyballSpiking_g12_c02,VolleyballSpiking
v_BoxingPunchingBag_g16_c05,BoxingPunchingBag
v_Knitting_g14_c02,Knitting
v_Nunchucks_g13_c04,Nunchucks
v_RockClimbingIndoor_g25_c04,RockClimbingIndoor
v_WallPushups_g21_c05,WallPushups
v_Archery_g13_c02,Archery
v_TrampolineJumping_g08_c02,TrampolineJumping
v_PlayingGuitar_g25_c02,PlayingGuitar
v_FieldHockeyPenalty_g22_c01,FieldHockeyPenalty
v_FrisbeeCatch_g23_c02,FrisbeeCatch
v_ParallelBars_g18_c03,ParallelBars
v_PlayingFlute_g25_c01,PlayingFlute
v_Diving_g12_c01,Diving
v_PlayingDaf_g08_c06,PlayingDaf
v_VolleyballSpiking_g11_c02,VolleyballSpiking
v_PlayingTabla_g15_c01,PlayingTabla
v_Haircut_g15_c01,Haircut
v_BasketballDunk_g24_c01,BasketballDunk
v_PlayingDaf_g18_c06,PlayingDaf
v_UnevenBars_g11_c02,UnevenBars
v_Basketball_g22_c06,Basketball
v_Diving_g16_c01,Diving
v_VolleyballSpiking_g24_c03,VolleyballSpiking
v_HammerThrow_g22_c05,HammerThrow
v_BalanceBeam_g14_c03,BalanceBeam
v_BaseballPitch_g10_c01,BaseballPitch
v_BabyCrawling_g11_c03,BabyCrawling
v_HandstandWalking_g18_c03,HandstandWalking
v_CleanAndJerk_g20_c05,CleanAndJerk
v_WalkingWithDog_g11_c03,WalkingWithDog
v_PlayingSitar_g12_c01,PlayingSitar
v_MoppingFloor_g19_c02,MoppingFloor
v_PoleVault_g09_c04,PoleVault
v_PlayingDhol_g13_c03,PlayingDhol
v_PlayingViolin_g18_c04,PlayingViolin
v_BasketballDunk_g13_c03,BasketballDunk
v_MilitaryParade_g09_c03,MilitaryParade
v_ParallelBars_g21_c03,ParallelBars
v_Nunchucks_g25_c02,Nunchucks
v_PlayingGuitar_g14_c01,PlayingGuitar
v_BlowDryHair_g23_c06,BlowDryHair
v_TableTennisShot_g22_c05,TableTennisShot
v_WalkingWithDog_g20_c07,WalkingWithDog
v_JumpRope_g18_c03,JumpRope
v_PlayingPiano_g10_c01,PlayingPiano
v_MoppingFloor_g10_c04,MoppingFloor
v_VolleyballSpiking_g19_c02,VolleyballSpiking
v_GolfSwing_g20_c02,GolfSwing
v_HulaHoop_g12_c05,HulaHoop
v_RopeClimbing_g19_c01,RopeClimbing
v_Kayaking_g08_c01,Kayaking
v_WallPushups_g11_c03,WallPushups
v_Shotput_g09_c05,Shotput
v_Basketball_g10_c03,Basketball
v_Typing_g21_c02,Typing
v_PlayingViolin_g16_c01,PlayingViolin
v_PlayingDaf_g18_c01,PlayingDaf
v_StillRings_g16_c03,StillRings
v_PlayingDhol_g08_c06,PlayingDhol
v_Drumming_g14_c03,Drumming
v_SoccerJuggling_g14_c02,SoccerJuggling
v_PizzaTossing_g21_c02,PizzaTossing
v_HeadMassage_g18_c03,HeadMassage
v_JugglingBalls_g10_c02,JugglingBalls
v_Rowing_g15_c07,Rowing
v_LongJump_g15_c04,LongJump
v_PoleVault_g20_c04,PoleVault
v_PlayingDhol_g19_c03,PlayingDhol
v_BlowDryHair_g11_c04,BlowDryHair
v_FloorGymnastics_g18_c06,FloorGymnastics
v_PlayingFlute_g16_c02,PlayingFlute
v_PlayingDaf_g22_c06,PlayingDaf
v_SumoWrestling_g08_c04,SumoWrestling
v_BandMarching_g18_c04,BandMarching
v_BrushingTeeth_g25_c07,BrushingTeeth
v_PommelHorse_g20_c07,PommelHorse
v_Hammering_g20_c02,Hammering
v_BaseballPitch_g25_c01,BaseballPitch
v_TaiChi_g12_c02,TaiChi
v_WalkingWithDog_g14_c01,WalkingWithDog
v_SkyDiving_g24_c01,SkyDiving
v_FrontCrawl_g21_c01,FrontCrawl
v_UnevenBars_g22_c03,UnevenBars
v_FloorGymnastics_g21_c02,FloorGymnastics
v_PullUps_g18_c04,PullUps
v_Rafting_g25_c02,Rafting
v_TaiChi_g08_c01,TaiChi
v_ThrowDiscus_g21_c04,ThrowDiscus
v_PlayingTabla_g20_c01,PlayingTabla
v_Skijet_g25_c02,Skijet
v_SkateBoarding_g09_c02,SkateBoarding
v_Skijet_g15_c02,Skijet
v_MoppingFloor_g17_c03,MoppingFloor
v_Hammering_g22_c07,Hammering
v_JumpingJack_g22_c03,JumpingJack
v_CleanAndJerk_g13_c02,CleanAndJerk
v_MilitaryParade_g08_c01,MilitaryParade
v_HandStandPushups_g18_c02,HandStandPushups
v_Lunges_g17_c03,Lunges
v_BodyWeightSquats_g13_c02,BodyWeightSquats
v_HandstandWalking_g18_c06,HandstandWalking
v_TaiChi_g24_c04,TaiChi
v_CuttingInKitchen_g17_c03,CuttingInKitchen
v_SoccerPenalty_g19_c02,SoccerPenalty
v_PommelHorse_g25_c01,PommelHorse
v_Drumming_g15_c03,Drumming
v_SumoWrestling_g09_c01,SumoWrestling
v_PlayingViolin_g23_c02,PlayingViolin
v_PlayingSitar_g08_c07,PlayingSitar
v_Mixing_g14_c04,Mixing
v_Archery_g22_c01,Archery
v_WalkingWithDog_g10_c02,WalkingWithDog
v_ApplyEyeMakeup_g18_c02,ApplyEyeMakeup
v_IceDancing_g22_c01,IceDancing
v_PlayingSitar_g09_c05,PlayingSitar
v_Typing_g15_c04,Typing
v_BoxingPunchingBag_g18_c06,BoxingPunchingBag
v_Basketball_g25_c02,Basketball
v_Mixing_g14_c07,Mixing
v_FieldHockeyPenalty_g13_c02,FieldHockeyPenalty
v_SalsaSpin_g21_c03,SalsaSpin
v_BodyWeightSquats_g21_c04,BodyWeightSquats
v_Fencing_g19_c02,Fencing
v_PlayingCello_g11_c04,PlayingCello
v_PlayingSitar_g15_c01,PlayingSitar
v_BoxingPunchingBag_g16_c02,BoxingPunchingBag
v_BoxingSpeedBag_g12_c01,BoxingSpeedBag
v_ShavingBeard_g12_c04,ShavingBeard
v_WalkingWithDog_g12_c05,WalkingWithDog
v_BasketballDunk_g11_c03,BasketballDunk
v_Haircut_g22_c02,Haircut
v_FieldHockeyPenalty_g20_c04,FieldHockeyPenalty
v_ShavingBeard_g08_c03,ShavingBeard
v_PoleVault_g11_c03,PoleVault
v_YoYo_g08_c04,YoYo
v_Punch_g15_c06,Punch
v_HammerThrow_g22_c02,HammerThrow
v_UnevenBars_g15_c07,UnevenBars
v_ApplyEyeMakeup_g21_c03,ApplyEyeMakeup
v_Shotput_g13_c02,Shotput
v_SalsaSpin_g12_c03,SalsaSpin
v_FieldHockeyPenalty_g18_c03,FieldHockeyPenalty
v_BaseballPitch_g20_c01,BaseballPitch
v_MoppingFloor_g16_c03,MoppingFloor
v_SoccerPenalty_g16_c02,SoccerPenalty
v_TableTennisShot_g16_c05,TableTennisShot
v_BenchPress_g09_c02,BenchPress
v_CuttingInKitchen_g08_c01,CuttingInKitchen
v_HandStandPushups_g13_c07,HandStandPushups
v_Haircut_g14_c03,Haircut
v_BandMarching_g19_c06,BandMarching
v_Shotput_g13_c04,Shotput
v_Fencing_g12_c03,Fencing
v_TableTennisShot_g14_c05,TableTennisShot
v_TennisSwing_g22_c02,TennisSwing
v_BalanceBeam_g15_c01,BalanceBeam
v_HandstandWalking_g22_c03,HandstandWalking
v_PlayingCello_g15_c02,PlayingCello
v_ParallelBars_g21_c02,ParallelBars
v_CuttingInKitchen_g24_c03,CuttingInKitchen
v_Rafting_g08_c04,Rafting
v_IceDancing_g13_c03,IceDancing
v_BabyCrawling_g13_c01,BabyCrawling
v_JumpingJack_g13_c05,JumpingJack
v_BasketballDunk_g08_c05,BasketballDunk
v_Knitting_g24_c01,Knitting
v_Drumming_g21_c05,Drumming
v_UnevenBars_g08_c03,UnevenBars
v_SoccerJuggling_g14_c05,SoccerJuggling
v_Swing_g16_c01,Swing
v_PlayingGuitar_g11_c06,PlayingGuitar
v_HandstandWalking_g13_c01,HandstandWalking
v_JumpRope_g15_c01,JumpRope
v_Mixing_g16_c01,Mixing
v_Kayaking_g25_c03,Kayaking
v_PlayingSitar_g11_c03,PlayingSitar
v_BandMarching_g16_c01,BandMarching
v_Mixing_g14_c02,Mixing
v_Haircut_g11_c03,Haircut
v_Swing_g25_c04,Swing
v_Hammering_g16_c01,Hammering
v_SoccerPenalty_g21_c01,SoccerPenalty
v_SalsaSpin_g13_c02,SalsaSpin
v_StillRings_g24_c01,StillRings
v_TrampolineJumping_g12_c04,TrampolineJumping
v_HammerThrow_g12_c02,HammerThrow
v_BodyWeightSquats_g12_c01,BodyWeightSquats
v_Punch_g14_c03,Punch
v_PlayingGuitar_g23_c06,PlayingGuitar
v_BandMarching_g25_c05,BandMarching
v_Bowling_g14_c03,Bowling
v_Fencing_g11_c04,Fencing
v_HulaHoop_g15_c01,HulaHoop
v_Punch_g10_c03,Punch
v_Lunges_g22_c01,Lunges
v_TaiChi_g09_c03,TaiChi
v_Bowling_g11_c01,Bowling
v_Rafting_g15_c02,Rafting
v_ThrowDiscus_g11_c05,ThrowDiscus
v_FrontCrawl_g24_c06,FrontCrawl
v_LongJump_g08_c06,LongJump
v_Rowing_g11_c04,Rowing
v_MoppingFloor_g14_c04,MoppingFloor
v_BasketballDunk_g14_c01,BasketballDunk
v_BrushingTeeth_g24_c04,BrushingTeeth
v_CliffDiving_g10_c01,CliffDiving
v_ApplyLipstick_g24_c01,ApplyLipstick
v_MilitaryParade_g22_c03,MilitaryParade
v_SalsaSpin_g19_c02,SalsaSpin
v_HighJump_g17_c02,HighJump
v_Hammering_g19_c04,Hammering
v_Mixing_g20_c02,Mixing
v_LongJump_g19_c06,LongJump
v_PlayingDaf_g08_c02,PlayingDaf
v_Basketball_g21_c04,Basketball
v_JavelinThrow_g17_c05,JavelinThrow
v_RopeClimbing_g14_c04,RopeClimbing
v_Haircut_g22_c06,Haircut
v_BrushingTeeth_g18_c06,BrushingTeeth
v_FieldHockeyPenalty_g14_c02,FieldHockeyPenalty
v_PlayingSitar_g25_c02,PlayingSitar
v_ParallelBars_g20_c03,ParallelBars
v_Diving_g14_c01,Diving
v_UnevenBars_g19_c03,UnevenBars
v_BlowDryHair_g20_c02,BlowDryHair
v_Swing_g09_c02,Swing
v_StillRings_g14_c02,StillRings
v_HammerThrow_g11_c06,HammerThrow
v_Knitting_g23_c01,Knitting
v_CricketBowling_g12_c04,CricketBowling
v_PlayingDhol_g08_c02,PlayingDhol
v_PoleVault_g10_c07,PoleVault
v_CleanAndJerk_g21_c04,CleanAndJerk
v_Billiards_g17_c03,Billiards
v_VolleyballSpiking_g09_c04,VolleyballSpiking
v_Typing_g25_c01,Typing
v_Biking_g13_c05,Biking
v_FrontCrawl_g18_c04,FrontCrawl
v_HorseRiding_g11_c03,HorseRiding
v_PoleVault_g13_c03,PoleVault
v_Haircut_g20_c07,Haircut
v_BodyWeightSquats_g15_c03,BodyWeightSquats
v_Punch_g13_c01,Punch
v_PizzaTossing_g19_c05,PizzaTossing
v_GolfSwing_g09_c02,GolfSwing
v_HulaHoop_g15_c05,HulaHoop
v_Biking_g20_c07,Biking
v_LongJump_g22_c02,LongJump
v_StillRings_g25_c07,StillRings
v_PommelHorse_g10_c03,PommelHorse
v_ThrowDiscus_g24_c02,ThrowDiscus
v_CuttingInKitchen_g22_c03,CuttingInKitchen
v_PlayingFlute_g12_c01,PlayingFlute
v_SalsaSpin_g11_c05,SalsaSpin
v_PoleVault_g18_c07,PoleVault
v_Skiing_g16_c01,Skiing
v_PlayingDaf_g19_c01,PlayingDaf
v_HorseRiding_g15_c01,HorseRiding
v_HighJump_g22_c04,HighJump
v_BoxingSpeedBag_g13_c02,BoxingSpeedBag
v_YoYo_g09_c06,YoYo
v_SoccerJuggling_g22_c05,SoccerJuggling
v_PlayingCello_g14_c01,PlayingCello
v_JumpingJack_g19_c06,JumpingJack
v_PoleVault_g14_c05,PoleVault
v_SoccerJuggling_g12_c02,SoccerJuggling
v_IceDancing_g23_c05,IceDancing
v_Rafting_g12_c03,Rafting
v_HammerThrow_g19_c03,HammerThrow
v_JumpRope_g09_c02,JumpRope
v_Rafting_g13_c04,Rafting
v_Billiards_g21_c06,Billiards
v_Skiing_g17_c04,Skiing
v_PlayingDhol_g23_c04,PlayingDhol
v_Shotput_g21_c02,Shotput
v_JumpingJack_g14_c02,JumpingJack
v_CuttingInKitchen_g24_c04,CuttingInKitchen
v_PoleVault_g25_c05,PoleVault
v_BlowingCandles_g08_c04,BlowingCandles
v_BandMarching_g25_c03,BandMarching
v_RockClimbingIndoor_g08_c05,RockClimbingIndoor
v_Haircut_g14_c02,Haircut
v_PlayingTabla_g13_c02,PlayingTabla
v_HorseRace_g11_c01,HorseRace
v_Hammering_g12_c03,Hammering
v_Knitting_g09_c04,Knitting
v_JavelinThrow_g10_c04,JavelinThrow
v_TrampolineJumping_g15_c01,TrampolineJumping
v_Skiing_g16_c04,Skiing
v_Archery_g10_c03,Archery
v_PlayingDhol_g09_c01,PlayingDhol
v_FloorGymnastics_g10_c02,FloorGymnastics
v_Skijet_g22_c02,Skijet
v_WritingOnBoard_g18_c07,WritingOnBoard
v_JumpingJack_g16_c04,JumpingJack
v_Swing_g22_c05,Swing
v_WallPushups_g17_c03,WallPushups
v_ApplyLipstick_g12_c05,ApplyLipstick
v_Typing_g08_c05,Typing
v_Kayaking_g17_c04,Kayaking
v_CliffDiving_g15_c04,CliffDiving
v_Diving_g21_c04,Diving
v_PommelHorse_g24_c04,PommelHorse
v_TrampolineJumping_g19_c04,TrampolineJumping
v_BenchPress_g09_c04,BenchPress
v_PommelHorse_g13_c05,PommelHorse
v_PlayingDaf_g23_c01,PlayingDaf
v_Rafting_g11_c02,Rafting
v_TableTennisShot_g20_c01,TableTennisShot
v_Kayaking_g22_c06,Kayaking
v_MilitaryParade_g25_c04,MilitaryParade
v_Archery_g22_c05,Archery
v_CleanAndJerk_g17_c04,CleanAndJerk
v_Archery_g20_c06,Archery
v_CricketBowling_g10_c04,CricketBowling
v_RopeClimbing_g20_c02,RopeClimbing
v_Diving_g23_c03,Diving
v_PushUps_g25_c04,PushUps
v_PlayingGuitar_g16_c05,PlayingGuitar
v_YoYo_g21_c05,YoYo
v_Skiing_g20_c03,Skiing
v_HandstandWalking_g17_c01,HandstandWalking
v_Rowing_g20_c02,Rowing
v_Basketball_g12_c02,Basketball
v_PushUps_g20_c01,PushUps
v_HandStandPushups_g17_c03,HandStandPushups
v_JugglingBalls_g10_c01,JugglingBalls
v_PlayingCello_g21_c05,PlayingCello
v_PlayingSitar_g24_c07,PlayingSitar
v_Knitting_g13_c05,Knitting
v_Basketball_g15_c01,Basketball
v_BoxingSpeedBag_g14_c03,BoxingSpeedBag
v_YoYo_g12_c03,YoYo
v_Archery_g23_c02,Archery
v_Hammering_g14_c01,Hammering
v_Swing_g22_c02,Swing
v_BenchPress_g19_c02,BenchPress
v_StillRings_g14_c01,StillRings
v_Punch_g24_c03,Punch
v_WallPushups_g21_c02,WallPushups
v_PlayingViolin_g24_c03,PlayingViolin
